record_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
REC105342,MCH3668,Pandey-Uppal,4131,Transportation,Sole Proprietor,Pune,Maharashtra,2024-09-03,XXXX9816,Active,795.26
REC105343,MCH8828,Ranganathan and Sons,4131,Transportation,Individual,Amritsar,Punjab,2026-01-02,,Active,
REC105344,MCH6774,Parsa Ltd,5699,Apparel,Private Limited,Amritsar,Punjab,2023-01-17,,Active,2007.14
REC105345,MCH2105,Nagar-Misra,5912,Pharmacy,Private Limited,Jaipur,Rajasthan,2024-03-17,DJMK6141720098442,Active,1101.76
REC105346,MCH8681,Suri Ltd,5699,Apparel,Partnership,Jalandhar,Punjab,2025-07-19,TFNO3503811861510,Active,1034.26
REC105347,MCH3144,Raval-Korpal,7011,Hotel/Lodging,Partnership,Delhi,Delhi,,,Active,1879.74
REC105348,MCH7639,Comar PLC,5411,Grocery Store,Private Limited,Delhi,Delhi,2023-11-29,,Active,2058.56
REC105349,MCH1446,Sunder-Sathe,5311,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2024-11-18,XXXX0028,Active,3885.08
REC105350,MCH5749,"Chaudry, Minhas and Chatterjee",5812,Restaurant,Private Limited,Mumbai,Maharashtra,2024-05-09,,Active,1621.0
REC105351,MCH5812,Aurora and Sons,7011,Hotel/Lodging,Sole Proprietor,Hyderabad,Telangana,2024-03-03,7984668048,Active,410.12
REC105352,MCH7667,Solanki LLC,4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2024-06-28,,Active,1620.69
REC105353,MCH8798,Chowdhury-Sule,5311,Department Store,Individual,Jalandhar,Punjab,2024-12-28,CPUC4526229447155,Active,207.92
REC105354,MCH2084,"Murthy, Dutt and Bakshi",4131,Transportation,Private Limited,Mumbai,Maharashtra,2024-04-03,,Active,659.75
REC105355,MCH6583,Raval-Badal,5912,Pharmacy,Individual,Kolkata,West Bengal,2025-11-07,6285750236,Active,2083.0
REC105356,MCH4463,Bera-Kota,5699,Apparel,Partnership,Amritsar,Punjab,2024-08-03,,Suspended,4533.0
REC105357,MCH4205,Behl-Narula,5311,Department Store,Sole Proprietor,Kolkata,West Bengal,2023-11-27,,Active,4442.0
REC105358,MCH9856,"Gala, Nadig and Borra",5411,Grocery Store,Partnership,Lucknow,Uttar Pradesh,2025-10-13,DZVT3507500653540,Active,1744.37
REC105359,MCH2550,Dhaliwal LLC,4814,Telecom,Individual,Chennai,Tamil Nadu,2024-08-25,,Active,
REC105360,MCH3122,"Bobal, Ramachandran and Guha",5912,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2025-01-21,FHGU4599451146972,Active,1010.17
REC105361,MCH6844,"Bedi, Gill and Dube",7011,Hotel/Lodging,Partnership,Kolkata,West Bengal,2025-06-11,MUIE3650763763562,Active,713.58
REC105362,MCH3221,Baria-Dube,7011,Hotel/Lodging,Sole Proprietor,Kolkata,West Bengal,,CKDG4069954350716,Disabled,338.34
REC105363,MCH9595,Kapur Inc,5999,Miscellaneous Retail,Private Limited,Chennai,Tamil Nadu,2023-10-26,FKYL3305691122715,Active,
REC105364,MCH4051,Dixit-Chaudry,5311,Department Store,Private Limited,Lucknow,Uttar Pradesh,2024-08-17,RUAK0632911011346,Active,
REC105365,MCH2231,"Goyal, Balakrishnan and Patla",7011,Hotel/Lodging,Private Limited,Bengaluru,Karnataka,2024-11-10,,Inactive,1360.71
REC105366,MCH4028,Taneja-Bhattacharyya,4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2023-07-14,,Active,2673.0
REC105367,MCH3139,"Chaudhry, Barman and Choudhury",5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-01-12,5767179524,Active,4138.0
REC105368,MCH9038,"Dara, Pai and Saxena",5699,Apparel,Sole Proprietor,Ludhiana,Punjab,2024-04-18,0739300438,Inactive,2740.86
REC105369,MCH2172,Pandey Group,5699,Apparel,Individual,Amritsar,Punjab,2023-10-03,,Closed,544.85
REC105370,MCH6278,"Keer, Sha and Sama",5912,Pharmacy,Partnership,Kolkata,West Bengal,2025-08-23,2867105387,Active,8713.68
REC105371,MCH1491,Tripathi Ltd,5699,Apparel,Private Limited,Kolkata,West Bengal,2024-06-20,XXXX2255,Active,
REC105372,MCH3021,"Gupta, Mukherjee and Setty",4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,2026-02-14,XXXX2366,Active,614.86
REC105373,MCH6676,Balakrishnan-Baral,4131,Transportation,Partnership,Chennai,Tamil Nadu,2025-08-02,,Active,1126.87
REC105374,MCH4277,Khalsa Inc,5311,Department Store,Individual,Amritsar,Punjab,2023-01-31,FHSK9777802879372,Active,1332.99
REC105375,MCH8210,Bains Group,5912,Pharmacy,Partnership,Delhi,Delhi,2025-05-06,4433554214,Active,2128.0
REC105376,MCH6158,"Dhingra, Ratti and Palla",4131,Transportation,Sole Proprietor,Amritsar,Punjab,2023-04-26,VDGT0468038681462,Active,1443.6
REC105377,MCH5669,"Sodhi, Luthra and Batta",5812,Restaurant,Private Limited,Jalandhar,Punjab,2025-10-08,XXXX1040,Active,1557.34
REC105378,MCH4741,Kara and Sons,5999,Miscellaneous Retail,Partnership,Jaipur,Rajasthan,2023-02-13,XXXX2970,Active,2009.21
REC105379,MCH8965,Bajaj Ltd,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2025-01-30,XXXX4056,Active,326.0
REC105380,MCH9651,Thakkar-Dass,5311,Department Store,Private Limited,Jalandhar,Punjab,2023-03-28,,Active,2535.0
REC105381,MCH3251,Balan-Kunda,5411,Grocery Store,Individual,Ludhiana,Punjab,2024-12-14,,Active,3266.06
REC105382,MCH4338,Johal-Dara,7011,Hotel/Lodging,Individual,Jaipur,Rajasthan,2025-07-06,XXXX8581,Blocked,3419.42
REC105383,MCH3938,Acharya Group,7011,Hotel/Lodging,Sole Proprietor,Kolkata,West Bengal,2024-10-17,,Active,2349.37
REC105384,MCH9223,Ram LLC,5912,Pharmacy,Sole Proprietor,Delhi,Delhi,,,Active,633.68
REC105385,MCH1922,"Deo, Saraf and Kale",5942,Books & Stationery,Sole Proprietor,Lucknow,Uttar Pradesh,,,Active,2507.85
REC105386,MCH8819,Acharya Inc,5912,Pharmacy,Private Limited,Ludhiana,Punjab,2024-02-27,XXXX4379,Active,2075.22
REC105387,MCH2106,"Doctor, Karnik and Sridhar",5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,2023-08-16,XXXX6082,Inactive,871.69
REC105388,MCH5493,Kant-Bhandari,7011,Hotel/Lodging,Individual,Chennai,Tamil Nadu,,,Active,2521.07
REC105389,MCH9745,Ramanathan-Kara,4131,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2023-11-27,,Active,
REC105390,MCH9104,Mannan-Kaul,4131,Transportation,Sole Proprietor,Amritsar,Punjab,2023-08-17,XXXX9446,Active,
REC105391,MCH5619,"Iyer, Lata and Bhatnagar",4131,Transportation,Partnership,Bengaluru,Karnataka,2025-07-09,XXXX4930,Active,5962.0
REC105392,MCH7013,"Batra, Narang and Gala",5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-03-02,XXXX0133,Active,2875.47
REC105393,MCH3558,Brahmbhatt-Peri,7011,Hotel/Lodging,Sole Proprietor,Pune,Maharashtra,2025-10-14,VGYH0383362932637,Active,
REC105394,MCH8504,Kohli PLC,5411,Grocery Store,Sole Proprietor,Chennai,Tamil Nadu,2025-05-05,5858195769,Active,977.26
REC105395,MCH1959,Khatri-Kumar,5912,Pharmacy,Private Limited,Mumbai,Maharashtra,2025-09-01,VKRC9106963270153,Active,622.0
REC105396,MCH4838,Srinivasan Ltd,5699,Apparel,Partnership,Ludhiana,Punjab,2023-11-05,PWKI0930308328537,Active,193.54
REC105397,MCH1955,"Srinivas, Khurana and Choudhry",5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2025-01-18,XXXX5304,Active,883.05
REC105398,MCH7757,"Uppal, Kota and Ramaswamy",4814,Telecom,Individual,Delhi,Delhi,2024-02-09,XXXX2473,Active,669.43
REC105399,MCH8341,Tara-Ben,5311,Department Store,Individual,Kolkata,West Bengal,2023-06-26,,Active,1137.47
REC105400,MCH3570,Sura-Barman,5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2023-05-22,5640847872,Closed,1099.0
REC105401,MCH3771,Bumb Inc,5999,Miscellaneous Retail,Partnership,Lucknow,Uttar Pradesh,2024-11-06,,Active,2602.75
REC105402,MCH3563,Dhar-Wable,5812,Restaurant,Sole Proprietor,Chennai,Tamil Nadu,2023-12-25,XXXX0345,Active,748.96
REC105403,MCH9888,Lalla-Cherian,5411,Grocery Store,Sole Proprietor,Mumbai,Maharashtra,2023-09-01,,Active,2000.0
REC105404,MCH2733,Chauhan Ltd,5411,Grocery Store,Sole Proprietor,Delhi,Delhi,2024-12-27,,Active,872.28
REC105405,MCH3940,Chad-Dara,5411,Grocery Store,Partnership,Chennai,Tamil Nadu,2024-11-09,XXXX0176,Active,
REC105406,MCH9949,Balan LLC,5411,Grocery Store,Private Limited,Amritsar,Punjab,2024-06-27,XXXX7461,Active,2493.77
REC105407,MCH7386,Thaman Group,7011,Hotel/Lodging,Sole Proprietor,Jalandhar,Punjab,,3740809096,Active,3859.08
REC105408,MCH7074,Yogi Group,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2024-04-19,XXXX7029,Active,3900.0
REC105409,MCH7934,Srinivasan-Maharaj,5812,Restaurant,Partnership,Chennai,Tamil Nadu,2023-02-23,,Inactive,1154.88
REC105410,MCH1621,Pandey-Soni,5812,Restaurant,Sole Proprietor,Pune,Maharashtra,2023-11-15,XXXX4420,Closed,769.0
REC105411,MCH7900,Basu-Sami,4131,Transportation,Individual,Delhi,Delhi,2025-04-24,CGXR1652716099772,Active,1035.61
REC105412,MCH6488,"Cheema, Dubey and Kala",5699,Apparel,Private Limited,Mumbai,Maharashtra,2024-11-14,,Active,1180.07
REC105413,MCH6873,Dar and Sons,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,,XXXX7759,Active,75.71
REC105414,MCH9556,"Hari, Dave and Ahluwalia",4131,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-06-12,LIFR2342836809377,Active,4820.97
REC105415,MCH7249,Prakash Group,5812,Restaurant,Sole Proprietor,Mumbai,Maharashtra,2024-11-30,4410967035,Active,1855.0
REC105416,MCH8678,Dani-Talwar,7011,Hotel/Lodging,Partnership,Lucknow,Uttar Pradesh,2024-07-07,XXXX8500,Inactive,393.54
REC105417,MCH9604,Merchant-Johal,5311,Department Store,Partnership,Pune,Maharashtra,2024-10-11,2871306703,Active,762.2
REC105418,MCH5180,Varkey Inc,5699,Apparel,Individual,Lucknow,Uttar Pradesh,2025-09-26,XXXX1928,Active,1047.37
REC105419,MCH1779,"Maharaj, Jaggi and Reddy",7011,Hotel/Lodging,Partnership,Bengaluru,Karnataka,2024-09-02,,Active,1540.91
REC105420,MCH1259,"Wagle, Verma and Ramanathan",5912,Pharmacy,Private Limited,Jaipur,Rajasthan,2025-08-12,,Active,548.2
REC105421,MCH1009,Bhalla-Dave,4131,Transportation,Individual,Mumbai,Maharashtra,2024-01-08,BAVP5007663773178,Active,1496.0
REC105422,MCH5215,Tank-Golla,5999,Miscellaneous Retail,Individual,Hyderabad,Telangana,2024-06-08,XXXX4115,Active,1953.0
REC105423,MCH6617,"Aurora, Bhakta and Bawa",5311,Department Store,Private Limited,Pune,Maharashtra,2023-11-30,,Active,324.91
REC105424,MCH6376,"Buch, Raj and Karan",5699,Apparel,Partnership,Hyderabad,Telangana,2024-01-08,IBFA8815501065293,Active,1366.82
REC105425,MCH8160,Amble and Sons,5699,Apparel,Individual,Jaipur,Rajasthan,2023-05-18,XXXX4907,Active,5769.95
REC105426,MCH1706,Kanda and Sons,4814,Telecom,Private Limited,Chennai,Tamil Nadu,2023-08-20,,Active,546.33
REC105427,MCH8931,"Pau, Chatterjee and Deol",7011,Hotel/Lodging,Partnership,Pune,Maharashtra,2024-03-02,,Active,1739.01
REC105428,MCH7149,Keer-Dua,4131,Transportation,Private Limited,Delhi,Delhi,2026-02-10,,Active,
REC105429,MCH8062,Randhawa-Kata,5999,Miscellaneous Retail,Individual,Mumbai,Maharashtra,2024-03-31,,Active,1473.0
REC105430,MCH8369,Samra-Radhakrishnan,5699,Apparel,Sole Proprietor,Bengaluru,Karnataka,2024-03-18,IECA0291676472161,Active,2175.82
REC105431,MCH1152,Raman-Choudhury,5411,Grocery Store,Partnership,Chennai,Tamil Nadu,2025-12-19,XXXX0685,Active,233.0
REC105432,MCH2422,Sampath-Balasubramanian,4814,Telecom,Private Limited,Bengaluru,Karnataka,2025-06-25,7967511719,Suspended,2352.58
REC105433,MCH1537,Goswami-Sibal,5812,Restaurant,Partnership,Hyderabad,Telangana,2023-04-05,VFGD4255370364176,Active,360.35
REC105434,MCH6455,Luthra-Wable,5999,Miscellaneous Retail,Partnership,Mumbai,Maharashtra,2023-09-04,7955476293,Active,1528.51
REC105435,MCH8980,"Peri, Karpe and Saraf",5699,Apparel,Sole Proprietor,Jalandhar,Punjab,2024-10-24,XXXX9158,Active,277.5
REC105436,MCH2021,Shenoy-Wable,5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-06-05,BNOS2436378037599,Active,2287.51
REC105437,MCH9550,Chandra-Sangha,5942,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-12-18,,Active,674.9
REC105438,MCH4716,Goda-Agate,5411,Grocery Store,Sole Proprietor,Delhi,Delhi,2026-01-07,5226052062,Suspended,1438.61
REC105439,MCH5224,Prabhakar-Baral,5999,Miscellaneous Retail,Sole Proprietor,Delhi,Delhi,2024-02-06,VAHS1051982392955,Active,873.18
REC105440,MCH9400,Sachar PLC,5942,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2023-03-28,,Active,872.66
REC105441,MCH5883,Pillai Ltd,5942,Books & Stationery,Partnership,Pune,Maharashtra,2024-10-18,ELEN4323090043469,Active,2102.56
REC105442,MCH6150,Nagarajan-Peri,4814,Telecom,Sole Proprietor,Delhi,Delhi,2024-04-19,XXXX0784,Active,414.2
REC105443,MCH9940,Mutti-Chakraborty,5812,Restaurant,Private Limited,Jaipur,Rajasthan,2024-05-03,,Inactive,1326.53
REC105444,MCH3291,Sanghvi-Nair,7011,Hotel/Lodging,Private Limited,Bengaluru,Karnataka,2023-09-25,,Active,3917.0
REC105445,MCH8931,Ramaswamy-Bhasin,5812,Restaurant,Partnership,Hyderabad,Telangana,2024-05-23,,Inactive,1406.0
REC105446,MCH2738,Grover PLC,4131,Transportation,Partnership,Pune,Maharashtra,2025-11-22,,Active,4547.63
REC105447,MCH3786,Ratta-Bhasin,5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,2023-08-22,,Active,1037.97
REC105448,MCH1756,Vala-Cheema,5311,Department Store,Individual,Delhi,Delhi,2023-09-03,XXXX7019,Active,1245.26
REC105449,MCH9266,"Badami, Pathak and Nanda",5699,Apparel,Private Limited,Pune,Maharashtra,2024-09-10,3246654174,Active,157.82
REC105450,MCH4701,Bhagat and Sons,4131,Transportation,Individual,Hyderabad,Telangana,2025-03-17,FBYF6895567808971,Active,493.82
REC105451,MCH3530,Dugar PLC,5699,Apparel,Individual,Ludhiana,Punjab,2024-10-08,,Active,
REC105452,MCH3605,Bhasin Ltd,4131,Transportation,Partnership,Ludhiana,Punjab,2023-11-15,,Active,1858.98
REC105453,MCH3661,"Tak, Sandhu and Baria",5311,Department Store,Individual,Bengaluru,Karnataka,2023-04-02,UIJD2569404575285,Hold,865.02
REC105454,MCH7845,Bhasin-Dubey,4814,Telecom,Private Limited,Ludhiana,Punjab,2024-08-22,8372327074,Active,994.0
REC105455,MCH5912,"Raman, Viswanathan and Garg",4814,Telecom,Individual,Bengaluru,Karnataka,2023-12-01,3092091837,Active,4153.0
REC105456,MCH6168,"Raj, Sharma and Panchal",4131,Transportation,Private Limited,Ludhiana,Punjab,2025-08-19,,Active,1123.84
REC105457,MCH2430,Balay-Golla,5999,Miscellaneous Retail,Sole Proprietor,Jalandhar,Punjab,2023-01-17,0079601658,Closed,
REC105458,MCH2912,Natt-Kohli,5411,Grocery Store,Private Limited,Jalandhar,Punjab,2024-07-09,XXXX0399,Inactive,1895.43
REC105459,MCH5629,Barman Ltd,4131,Transportation,Partnership,Delhi,Delhi,2024-10-16,,Active,1135.33
REC105460,MCH4682,Dora-Chander,4814,Telecom,Individual,Mumbai,Maharashtra,2023-03-08,,Active,1036.09
REC105461,MCH8080,"Koshy, Das and Handa",5311,Department Store,Partnership,Amritsar,Punjab,2023-10-07,,Active,3825.94
REC105462,MCH5448,"Bala, Sha and Bera",5311,Department Store,Private Limited,Bengaluru,Karnataka,2025-08-12,,Active,523.59
REC105463,MCH8132,Sami-Balay,5699,Apparel,Private Limited,Bengaluru,Karnataka,2025-08-20,XXXX7576,Active,4139.52
REC105464,MCH1229,Hayre Inc,5999,Miscellaneous Retail,Sole Proprietor,Kolkata,West Bengal,2023-08-14,,Active,527.5
REC105465,MCH8380,Chaudhari-Behl,7011,Hotel/Lodging,Partnership,Mumbai,Maharashtra,2024-05-18,XXXX2808,Active,780.2
REC105466,MCH3294,"Murty, Vala and Pall",4131,Transportation,Individual,Ludhiana,Punjab,2024-12-10,7450449470,Active,822.03
REC105467,MCH2185,Wagle Inc,5912,Pharmacy,Private Limited,Pune,Maharashtra,,XXXX8242,Suspended,828.0
REC105468,MCH8279,Lala PLC,5411,Grocery Store,Sole Proprietor,Chennai,Tamil Nadu,,,Active,416.0
REC105469,MCH6530,Muni-Rout,5699,Apparel,Individual,Pune,Maharashtra,2023-10-15,3811526471,Active,938.29
REC105470,MCH1363,Rattan-Shere,7011,Hotel/Lodging,Sole Proprietor,Chennai,Tamil Nadu,2025-08-19,,Active,926.5
REC105471,MCH7942,Parmar-Oza,5912,Pharmacy,Sole Proprietor,Hyderabad,Telangana,2024-08-10,,Active,1133.78
REC105472,MCH2067,"Choudhry, Bhalla and Jaggi",5942,Books & Stationery,Individual,Jalandhar,Punjab,2023-03-11,,Closed,952.93
REC105473,MCH5283,"Ganesh, Parekh and Subramanian",5912,Pharmacy,Partnership,Hyderabad,Telangana,2025-03-02,,Active,307.25
REC105474,MCH9555,Chandra Ltd,4814,Telecom,Partnership,Jaipur,Rajasthan,2023-01-10,XXXX4338,Disabled,7981.95
REC105475,MCH8497,"Pandey, Dutta and Thakkar",5812,Restaurant,Private Limited,Delhi,Delhi,2025-09-18,0266895023,Active,802.0
REC105476,MCH8527,"Varkey, Chacko and Sarraf",5411,Grocery Store,Private Limited,Delhi,Delhi,2025-07-20,,Active,128.48
REC105477,MCH7198,Dar-Sani,7011,Hotel/Lodging,Private Limited,Hyderabad,Telangana,2023-06-27,HWWD0144016589581,Active,1840.43
REC105478,MCH6716,Shan PLC,5699,Apparel,Partnership,Amritsar,Punjab,2025-09-07,XXXX2064,Active,1208.93
REC105479,MCH2418,Doctor Group,4131,Transportation,Sole Proprietor,Bengaluru,Karnataka,2023-03-25,8132788390,Active,523.42
REC105480,MCH5135,Swaminathan-Kashyap,5942,Books & Stationery,Sole Proprietor,Mumbai,Maharashtra,2024-01-22,RDNZ1508980329306,Active,727.31
REC105481,MCH4075,Sankar-Mandal,5812,Restaurant,Partnership,Ludhiana,Punjab,,XXXX6718,Active,1056.32
REC105482,MCH1475,"Bora, Bhakta and Aurora",5311,Department Store,Private Limited,Kolkata,West Bengal,2024-06-11,8871048979,Active,1652.87
REC105483,MCH9362,"Lala, Oza and Chahal",5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2024-04-25,XXXX6427,Active,1820.41
REC105484,MCH5709,Shroff-Mukherjee,4814,Telecom,Private Limited,Jaipur,Rajasthan,2024-11-10,FPQT8539252763493,Active,668.22
REC105485,MCH5064,Bassi Inc,5812,Restaurant,Individual,Delhi,Delhi,2025-12-27,,Inactive,1024.0
REC105486,MCH3409,Badami and Sons,7011,Hotel/Lodging,Sole Proprietor,Bengaluru,Karnataka,2024-05-31,,Active,1179.18
REC105487,MCH3829,"Seshadri, Bansal and Ahluwalia",5311,Department Store,Sole Proprietor,Pune,Maharashtra,2024-09-20,8781513092,Inactive,1296.0
REC105488,MCH5036,Buch Inc,5942,Books & Stationery,Partnership,Chennai,Tamil Nadu,2023-02-02,9320708690,Active,1529.39
REC105489,MCH8433,"Gill, Taneja and Bhardwaj",5411,Grocery Store,Individual,Lucknow,Uttar Pradesh,2023-05-12,9035895384,Suspended,5465.01
REC105490,MCH2761,Sabharwal-Patil,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2025-04-04,,Closed,2607.92
REC105491,MCH3298,"Kurian, Sheth and Bains",5699,Apparel,Individual,Delhi,Delhi,2025-04-20,XXXX3758,Active,3789.0
REC105492,MCH9551,Chaudhry-Vaidya,5942,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2023-04-23,XXXX2092,Active,1013.07
REC105493,MCH8551,Sule-Ganesh,5699,Apparel,Individual,Kolkata,West Bengal,2023-03-15,ILTD6256269158206,Active,1452.12
REC105494,MCH2832,Parmer Inc,5311,Department Store,Private Limited,Pune,Maharashtra,2025-10-26,,Active,831.48
REC105495,MCH2240,"Shenoy, Tara and Kala",5912,Pharmacy,Partnership,Chennai,Tamil Nadu,2023-03-25,,Active,1500.77
REC105496,MCH5627,"Sridhar, Yogi and Panchal",5411,Grocery Store,Sole Proprietor,Jaipur,Rajasthan,2025-09-23,,Active,483.0
REC105497,MCH8779,Tak-Wali,5812,Restaurant,Individual,Bengaluru,Karnataka,2024-01-24,3182666424,Active,206.0
REC105498,MCH3672,Ramaswamy PLC,5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2025-01-24,XXXX8500,Active,9848.33
REC105499,MCH2223,"Magar, Krishnamurthy and Maharaj",5942,Books & Stationery,Private Limited,Delhi,Delhi,,3527789859,Active,1565.53
REC105500,MCH6922,"Walia, Mukherjee and Sodhi",5912,Pharmacy,Private Limited,Mumbai,Maharashtra,,FUTM3546823667854,Inactive,371.0
REC105501,MCH9806,Hari-Kant,5411,Grocery Store,Individual,Amritsar,Punjab,2023-12-26,JKYA8958406507555,Active,1398.42
REC105502,MCH3889,Bhagat-Sarna,7011,Hotel/Lodging,Sole Proprietor,Kolkata,West Bengal,2024-06-21,XXXX2885,Active,2088.06
REC105503,MCH8177,Bera PLC,4814,Telecom,Individual,Amritsar,Punjab,2023-07-14,3738058376,Disabled,491.01
REC105504,MCH8056,"Pai, Doshi and Nath",4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2024-05-26,YMRE9652845311736,Active,581.34
REC105505,MCH6002,Chokshi-Kibe,5699,Apparel,Sole Proprietor,Pune,Maharashtra,2023-05-17,,Active,864.81
REC105506,MCH6460,Deol-Narayanan,5311,Department Store,Partnership,Mumbai,Maharashtra,2026-01-19,XXXX8283,Active,878.73
REC105507,MCH7913,Ganesan-Sood,5912,Pharmacy,Individual,Delhi,Delhi,2024-08-15,,Active,562.1
REC105508,MCH8945,Krish and Sons,5912,Pharmacy,Partnership,Mumbai,Maharashtra,2024-01-11,XXXX9324,Active,411.91
REC105509,MCH3703,Khatri-Shukla,5812,Restaurant,Private Limited,Jalandhar,Punjab,,,Suspended,3523.05
REC105510,MCH5137,"Grewal, Chhabra and Sawhney",4131,Transportation,Sole Proprietor,Ludhiana,Punjab,2023-06-29,,Active,551.72
REC105511,MCH3612,"Manne, Dutt and Sahota",7011,Hotel/Lodging,Sole Proprietor,Jaipur,Rajasthan,2023-06-13,GSKL9256274813586,Active,605.01
REC105512,MCH2203,"Dar, Khurana and Vasa",5812,Restaurant,Sole Proprietor,Jaipur,Rajasthan,2024-07-05,,Active,14312.42
REC105513,MCH5933,"Natarajan, Swaminathan and Dugar",5999,Miscellaneous Retail,Partnership,Kolkata,West Bengal,2025-09-26,XXXX6381,Active,
REC105514,MCH2850,Gera-Seth,4814,Telecom,Private Limited,Chennai,Tamil Nadu,2023-03-15,,Active,689.16
REC105515,MCH1619,Divan-Bhatti,5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-12-24,,Active,477.85
REC105516,MCH6183,Dutt PLC,7011,Hotel/Lodging,Sole Proprietor,Kolkata,West Bengal,2026-02-23,,Active,
REC105517,MCH4811,Rattan-Raval,5812,Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-06-05,PPVP9119915286785,Active,
REC105518,MCH3819,Butala-Patla,5999,Miscellaneous Retail,Individual,Delhi,Delhi,2023-04-08,XXXX5729,Active,2466.12
REC105519,MCH4681,"Sengupta, Venkataraman and Konda",5411,Grocery Store,Individual,Pune,Maharashtra,2026-01-10,,Active,526.79
REC105520,MCH3264,Gopal Ltd,7011,Hotel/Lodging,Sole Proprietor,Pune,Maharashtra,2023-05-14,,Active,1501.67
REC105521,MCH1518,"Deol, Mand and Bhattacharyya",4131,Transportation,Partnership,Jaipur,Rajasthan,2023-09-17,,Suspended,862.0
REC105522,MCH5497,Devan Ltd,5912,Pharmacy,Partnership,Kolkata,West Bengal,2023-11-20,,Active,266.7
REC105523,MCH3421,"Sandhu, Saxena and Talwar",5942,Books & Stationery,Sole Proprietor,Delhi,Delhi,,XXXX6543,Suspended,1117.58
REC105524,MCH4623,"Gokhale, Ranganathan and Shenoy",5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2025-08-17,0347099856,Active,171.0
