record_id,user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
REC130091,USR11537,Aarav Ramachandran,SKYUT7330K,512858286754,1961-01-26,Kolkata,West Bengal,9087.0,Business Owner,2026-02-15 00:00:00,Verified,Low
REC130092,USR66690,Anjali Mahal,,533609287788,1979-10-01,Jalandhar,Punjab,26059.0,Salaried,,Verified,Low
REC130093,USR75842,Bhavini Nadkarni,MRQAG5008P,826158899967,1995-05-08,Jalandhar,Punjab,15045.0,Self Employed,2024-02-24 00:00:00,Pending,Low
REC130094,USR73934,Falan Khosla,JXSBZ2163Z,145449143234,1990-12-20,Bengaluru,Karnataka,35353.0,Freelancer,2025-05-05 06:31:00,Verified,Low
REC130095,USR98625,Aarush Sarma,UMJTS5239M,474091235310,1991-10-06,Hyderabad,Telangana,39322.0,Self Employed,2024-08-09 00:00:00,Verified,Medium
REC130096,USR18580,Aahana Peri,CZANY1339X,210020906372,1978-05-01,Chennai,Tamil Nadu,9996.0,Salaried,2024-08-31 00:00:00,Failed,Medium
REC130097,USR20914,Priya Pai,KEYSX6979F,118549608748,1991-09-09,Hyderabad,Telangana,35379.0,Unemployed,2026-03-18 03:21:02,Verified,Low
REC130098,USR20646,Pratyush Kalita,MKJJQ6767B,521278974110,1977-09-20,Delhi,Delhi,27861.0,Business Owner,2024-11-24 00:00:00,Verified,High
REC130099,USR46905,Oscar Korpal,OIYVS7986U,945428471243,1975-01-22,Pune,Maharashtra,19938.0,Self Employed,2025-12-19 00:00:00,Verified,Low
REC130100,USR65505,Jackson Rattan,LRTBT8999F,,1966-05-20,Jalandhar,Punjab,64412.0,Unemployed,2025-11-21 00:00:00,Verified,Low
REC130101,USR33187,Gopal Apte,RSVNU4179E,XXXX-XXXX-5470,1982-12-21,Bengaluru,Karnataka,17760.0,Freelancer,2025-12-03 00:00:00,Verified,Low
REC130102,USR64008,Chakradhar Mani,XOYMF2717U,323550627030,1979-05-14,Delhi,Delhi,45440.0,Student,2025-09-28 15:37:19,Verified,Low
REC130103,USR29070,Onkar Pradhan,FRQZO7578R,XXXX-XXXX-4289,1990-11-03,Jaipur,Rajasthan,,Farmer,2025-09-23 00:00:00,Pending,Low
REC130104,USR56515,Oeshi Mohanty,VQMDN8581D,XXXX-XXXX-7663,1982-02-08,Hyderabad,Telangana,40218.0,Gig Worker,2026-01-25 00:00:00,Pending,Low
REC130105,USR44267,Dhriti Hayre,INUAR8547D,,1961-11-10,Hyderabad,Telangana,17167.0,Retired,2025-03-13 01:16:00,Verified,Low
REC130106,USR33246,Balveer Parekh,JAHZE5055O,,2001-12-30,Kolkata,West Bengal,35108.0,Business Owner,2025-10-05 22:21:00,Verified,Low
REC130107,USR54435,Ikbal Khanna,FQUSW7777U,947855387165,1985-02-14,Amritsar,Punjab,30056.0,Salaried,2025-03-18 00:00:00,Rejected,Low
REC130108,USR65019,Dipta Chand,CULJN5477Z,650085162523,2002-03-12,Mumbai,Maharashtra,43707.0,Business Owner,2025-07-06 00:00:00,Verified,Low
REC130109,USR91850,Manan Rana,XRXKI2929J,,1985-03-31,Lucknow,Uttar Pradesh,45875.0,Gig Worker,2024-08-15 00:00:00,Verified,Unknown
REC130110,USR90181,Meera Wable,,192789284763,1991-12-06,Ludhiana,Punjab,33951.0,Unemployed,2025-06-05 17:45:05,Failed,Unknown
REC130111,USR53085,Kai Prasad,,112155566147,1997-07-29,Bengaluru,Karnataka,21934.0,Student,2024-07-07 04:43:20,Verified,Medium
REC130112,USR95132,Kalpit Ganesh,VNUNO3543S,169933590498,2005-11-22,Delhi,Delhi,39272.0,Salaried,2024-02-01 00:00:00,Verified,High
REC130113,USR15486,Warhi Muni,MHITH0449M,397814541634,1978-01-27,Kolkata,West Bengal,9074.0,Freelancer,2025-02-23 00:00:00,Verified,Low
REC130114,USR82288,Vamakshi Devi,HRINE6970C,694523962566,1964-12-16,Amritsar,Punjab,46188.0,Business Owner,2024-12-22 00:00:00,Rejected,High
REC130115,USR31075,Rudra Kala,ONRGX8814F,946256724152,1966-10-10,Chennai,Tamil Nadu,13405.0,Gig Worker,2025-07-25 00:00:00,Verified,Low
REC130116,USR54040,Jagdish Hora,DVDOD4871X,438060068679,1977-06-01,Amritsar,Punjab,23686.0,Freelancer,2026-03-24 00:00:00,In Progress,Medium
REC130117,USR83408,Girish Patel,GMDAG1927W,032974628943,1998-05-13,Chennai,Tamil Nadu,55868.0,Gig Worker,2024-07-12 00:00:00,Verified,Low
REC130118,USR99589,Ekta Johal,RLQDY0186Q,XXXX-XXXX-9170,1991-05-06,Kolkata,West Bengal,63550.0,Farmer,2025-08-12 00:00:00,Verified,Low
REC130119,USR71651,Gavin Balasubramanian,VTUCG5734V,959948456322,1986-05-11,Delhi,Delhi,,Salaried,2026-03-09 03:14:03,Verified,Low
REC130120,USR76631,Gunbir Bala,ZIZWO7668F,730189330386,1986-03-14,Mumbai,Maharashtra,30263.0,Business Owner,2025-10-11 00:00:00,Verified,Low
REC130121,USR54128,Qabil Chada,YZYAT2781X,246901582801,1988-03-29,Hyderabad,Telangana,15512.0,Salaried,2024-06-15 00:00:00,Verified,Low
REC130122,USR97474,Nidra Keer,GRTOL7279T,919229423458,1987-08-09,Ludhiana,Punjab,18086.0,Self Employed,2025-08-08 00:00:00,Verified,Low
REC130123,USR34387,Ria Borah,KFGDL8756F,503337818031,1985-06-19,Kolkata,West Bengal,54946.0,Farmer,2024-11-09 14:10:00,Pending,Medium
REC130124,USR72454,Eiravati Lala,ZNJGQ0337R,,1962-07-09,Mumbai,Maharashtra,28885.0,Farmer,2026-01-06 00:00:00,Verified,Low
REC130125,USR62727,Atharv Oak,CESGM5884L,479339217698,1988-04-29,Kolkata,West Bengal,83432.0,Salaried,2025-07-24 00:00:00,Verified,Medium
REC130126,USR75356,Ijaya Mohanty,HEJLV6784V,,1997-12-12,Delhi,Delhi,21967.0,Business Owner,2025-01-12 00:00:00,Verified,High
REC130127,USR66380,Chaman Tank,LEGLA9651T,715241539577,2006-05-09,Mumbai,Maharashtra,17619.0,Farmer,2024-03-04 21:04:00,Verified,Medium
REC130128,USR20584,Wridesh Verma,XMFRB0188H,548100055570,1984-10-19,Ludhiana,Punjab,23489.0,Freelancer,2026-02-06 05:39:05,Verified,Low
REC130129,USR11498,Gautam Bala,GBDQC4875N,XXXX-XXXX-6269,1964-10-21,Ludhiana,Punjab,22800.0,Unemployed,2024-12-06 00:00:00,Rejected,Low
REC130130,USR66487,Advaith Chanda,MEGOU9506Q,593124518337,2002-11-26,Kolkata,West Bengal,19943.0,Retired,2025-10-17 00:00:00,Verified,Low
REC130131,USR99128,Wakeeta Agate,,736549017347,1969-04-02,Delhi,Delhi,31679.0,Business Owner,2026-03-20 00:00:00,Verified,Low
REC130132,USR66958,Radhika Parekh,QPGUJ7433Z,XXXX-XXXX-9949,1971-12-25,Kolkata,West Bengal,39258.0,Farmer,,Verified,Low
REC130133,USR28041,Chaman Chahal,,015584277876,2000-10-09,Kolkata,West Bengal,20739.0,Gig Worker,2024-01-07 00:00:00,Verified,Low
REC130134,USR22927,Anya Chahal,UJTJR3036F,XXXX-XXXX-3843,1962-09-24,Hyderabad,Telangana,11866.0,Business Owner,2025-08-20 00:00:00,Verified,Low
REC130135,USR24753,Michael Andra,PYJVP8118B,998702310549,2002-02-16,Kolkata,West Bengal,37950.0,Retired,2024-02-13 00:00:00,Verified,Low
REC130136,USR10742,Radha Zacharia,MDPYO5069U,579421643892,1972-03-25,Mumbai,Maharashtra,38851.0,Unemployed,2024-01-04 00:00:00,Verified,Low
REC130137,USR56571,Oeshi Contractor,XJEST7002T,,,Lucknow,Uttar Pradesh,,Unemployed,,Verified,Medium
REC130138,USR92964,Caleb Joshi,AIAOA0635H,256729539283,2000-05-06,Kolkata,West Bengal,,Unemployed,2024-03-31 00:00:00,Rejected,Medium
REC130139,USR34604,Kashish Issac,CREXX8820Z,040964468682,1960-11-13,Amritsar,Punjab,65091.0,Salaried,2026-02-25 00:00:00,Verified,Medium
REC130140,USR53753,Hardik Muni,PESVH0330L,,1964-03-15,Jalandhar,Punjab,,Unemployed,,Verified,Low
REC130141,USR84796,Bahadurjit Sampath,IBQFH7337A,024777013554,2002-02-19,Ludhiana,Punjab,38556.0,Retired,2026-02-18 00:00:00,Verified,Medium
REC130142,USR51268,Xiti Shere,,159775127624,1969-09-20,Hyderabad,Telangana,34264.0,Retired,2024-02-01 00:00:00,Verified,Low
REC130143,USR35049,Max Iyengar,ERHTV4817A,585950652436,1985-04-20,Kolkata,West Bengal,28587.0,Student,2024-11-19 10:33:00,Pending,High
REC130144,USR17919,Radhika Grewal,JJFQD6335V,,1986-07-09,Delhi,Delhi,13826.0,Freelancer,2024-04-06 06:42:26,Verified,Low
REC130145,USR43328,Gautam Merchant,MPLUY2467W,003337954194,1967-10-10,Amritsar,Punjab,28538.0,Salaried,2025-08-01 00:00:00,Verified,Low
REC130146,USR51996,Gagan Rege,,118342341286,2005-11-05,Kolkata,West Bengal,30780.0,Unemployed,2024-10-26 23:49:00,Verified,High
REC130147,USR19796,Chakradev Viswanathan,ZLWFT5161E,975273710832,1969-05-29,Hyderabad,Telangana,,Business Owner,2026-01-17 21:19:54,Verified,High
REC130148,USR56915,Suhani Dhar,EZPTN2690G,809610762983,1988-02-21,Lucknow,Uttar Pradesh,13457.0,Freelancer,2025-06-01 00:00:00,Verified,Low
REC130149,USR62933,Shaurya Zachariah,ETTSI3497E,607244567141,2005-11-07,Ludhiana,Punjab,50268.0,Business Owner,2025-06-03 00:00:00,In Progress,High
REC130150,USR67767,Manthan Varghese,KNHCQ3685K,XXXX-XXXX-2052,2007-12-30,Hyderabad,Telangana,,Gig Worker,2025-12-23 00:00:00,Verified,Unknown
REC130151,USR13282,Janani Dar,FQFKL2811V,XXXX-XXXX-6473,1983-02-18,Delhi,Delhi,,Freelancer,2026-02-19 00:00:00,Verified,Medium
REC130152,USR63043,Ekiya Kalita,MJLHB3748H,381386577263,1979-11-05,Bengaluru,Karnataka,5496.0,Salaried,2025-11-03 00:00:00,Verified,Low
REC130153,USR60183,Ekbal Ganguly,JJYJN2192F,615374732520,1963-04-30,Chennai,Tamil Nadu,51103.0,Unemployed,2025-02-10 15:29:51,Verified,Medium
REC130154,USR17677,Bhanumati Thaman,KLLNA0738L,627739890526,1991-10-13,Kolkata,West Bengal,20115.0,Farmer,2024-02-11 00:00:00,Verified,High
REC130155,USR13373,Hemang Ram,OMKSD7801X,038914617630,1994-05-17,Amritsar,Punjab,,Business Owner,2024-08-21 06:19:40,Verified,High
REC130156,USR70394,Wriddhish Bumb,EQUIN7154Z,250018070841,1995-10-03,Delhi,Delhi,16626.0,Salaried,2024-02-11 00:00:00,Verified,High
REC130157,USR55872,Upasna Nadig,KBDQY3256G,062900720168,1967-08-18,Delhi,Delhi,,Salaried,2025-08-15 00:00:00,Verified,Low
REC130158,USR75178,Liam Viswanathan,TZLTK4992Q,,1989-11-28,Jalandhar,Punjab,24300.0,Business Owner,,Verified,Low
REC130159,USR21820,Nakul Mall,WUVMU6776J,203396370812,1982-09-17,Bengaluru,Karnataka,50810.0,Student,2026-03-25 00:00:00,Under Review,Medium
REC130160,USR89691,Daniel Srinivas,SWTWC0522K,932992137436,1984-04-30,Hyderabad,Telangana,67226.0,Business Owner,2024-11-11 00:00:00,Verified,Low
REC130161,USR22337,Nathan Bawa,FZREA8126E,821832779704,,Jaipur,Rajasthan,15845.0,Unemployed,2025-07-25 00:00:00,Verified,Low
REC130162,USR20999,Yutika Shan,DVTPE5813J,910438113809,1969-04-01,Delhi,Delhi,16110.0,Self Employed,2025-09-07 00:00:00,Pending,Medium
REC130163,USR79689,Amruta Choudhry,CVRYJ8858N,315247994307,1986-04-09,Lucknow,Uttar Pradesh,16589.0,Unemployed,2024-10-08 00:00:00,Verified,Low
REC130164,USR33432,Guneet Balasubramanian,NHDPH0417N,661246004117,1982-07-30,Ludhiana,Punjab,50555.0,Farmer,2025-02-16 00:00:00,Verified,Medium
REC130165,USR77999,Netra Parikh,JMOTN3613I,880256465197,1977-03-14,Ludhiana,Punjab,17207.0,Student,2024-06-12 00:00:00,Verified,Low
REC130166,USR19108,Brinda Sharaf,PTJHG5879V,701783608315,1963-05-11,Chennai,Tamil Nadu,9735.0,Gig Worker,2025-11-20 02:31:00,Verified,Low
REC130167,USR43654,Priya Chad,JSSUD3128H,246890258822,2001-07-03,Jalandhar,Punjab,68000.0,Business Owner,2024-09-05 00:00:00,Verified,Low
REC130168,USR40079,Ucchal Ganesan,BGDCO5251V,,1981-07-19,Kolkata,West Bengal,,Student,2025-08-04 00:00:00,Verified,Low
REC130169,USR80034,Qarin Sunder,KNHYD5354P,861984127549,1961-01-14,Ludhiana,Punjab,49529.0,Gig Worker,2025-05-02 00:00:00,Verified,Medium
REC130170,USR57504,Jairaj Mukhopadhyay,OKHFB8338C,658619326608,,Delhi,Delhi,29135.0,Unemployed,2025-04-03 00:00:00,Rejected,Unknown
REC130171,USR11790,Abha Modi,MDXGG6051L,936593330422,1990-12-05,Pune,Maharashtra,,Retired,2024-12-20 00:00:00,Verified,Low
REC130172,USR32174,Arya Sarraf,CSZCW4982F,,2001-09-23,Jalandhar,Punjab,9044.0,Farmer,2025-11-06 14:49:00,Verified,Low
REC130173,USR68428,Arjun Chander,UOQQX3842W,428729615504,1976-11-08,Bengaluru,Karnataka,20049.0,Gig Worker,2024-11-24 19:33:00,Rejected,Medium
REC130174,USR59943,Avni Majumdar,FZXFZ4885S,722707328269,1961-01-07,Kolkata,West Bengal,25536.0,Salaried,2026-01-09 01:53:04,Verified,Medium
REC130175,USR54908,Abeer Hegde,UPKOM2666C,131034944030,1960-08-22,Kolkata,West Bengal,,Unemployed,2026-03-08 00:00:00,Verified,Medium
REC130176,USR17991,Madhav Dada,WGQAB5638S,239046454505,1974-11-08,Mumbai,Maharashtra,,Unemployed,2025-07-09 23:46:51,Verified,Medium
REC130177,USR88036,Baljiwan Dara,JWTMM9944G,112448474179,2002-03-17,Jalandhar,Punjab,19821.0,Unemployed,2025-01-18 00:00:00,Verified,Low
REC130178,USR30401,Onkar Lata,,203754354863,2006-06-26,Chennai,Tamil Nadu,23352.0,Retired,,Verified,Low
REC130179,USR91432,Ekaraj Mani,ZJWRZ7012H,022759090853,1983-11-30,Hyderabad,Telangana,45090.0,Retired,2024-06-18 00:00:00,Under Review,Medium
REC130180,USR93824,Bhavika Saha,MNNGB3315K,486220147198,2000-10-25,Mumbai,Maharashtra,,Farmer,2025-09-16 00:00:00,Verified,Medium
REC130181,USR29285,Krish Zacharia,JINLP6137O,XXXX-XXXX-1299,1994-04-04,Mumbai,Maharashtra,22054.0,Business Owner,2024-05-24 08:30:26,Verified,High
REC130182,USR47173,Veer Bandi,XHBCI7674B,854460698539,1965-03-19,Mumbai,Maharashtra,20700.0,Unemployed,2025-09-28 00:00:00,Verified,Low
REC130183,USR54122,Siddharth Mody,BXUBM1679V,134026467964,1980-10-13,Pune,Maharashtra,51100.0,Self Employed,2025-03-04 16:38:00,Verified,Low
REC130184,USR33875,Nikita Wa1ia,KNZLJ4311H,069703600607,1965-10-23,Hyderabad,Telangana,,Retired,2025-06-29 00:00:00,Verified,Low
REC130185,USR15457,Jagvi Karan,MBXUJ9794Y,687288304789,1966-07-06,Jaipur,Rajasthan,26807.0,Freelancer,2024-12-28 20:00:01,Verified,Low
REC130186,USR37733,Tanay Viswanathan,LATBP0592M,,1982-04-28,Amritsar,Punjab,19192.0,Freelancer,2025-01-24 00:00:00,Verified,Low
REC130187,USR62426,Charles Sharma,,150516242225,,Amritsar,Punjab,23567.0,Gig Worker,2024-06-18 00:00:00,Verified,High
REC130188,USR30720,Harrison Toor,JGDSS2768Q,454610645143,,Chennai,Tamil Nadu,,Student,2025-03-14 00:00:00,Verified,Medium
REC130189,USR88225,Finn Chauhan,ALDGD5848Z,369847208764,1997-02-20,Lucknow,Uttar Pradesh,20005.0,Unemployed,2026-02-22 16:08:45,Verified,Low
REC130190,USR48230,Manbir Chawla,UNXJH5796R,995957216793,1976-06-17,Jalandhar,Punjab,19433.0,Business Owner,2024-06-26 00:00:00,Verified,Low
REC130191,USR17246,Urvashi Ramaswamy,FPVFS9648E,467950927753,1975-07-21,Bengaluru,Karnataka,57288.0,Farmer,2025-05-04 00:00:00,Verified,Low
REC130192,USR65452,Thomas Peri,CWUHN9384O,336116779456,,Ludhiana,Punjab,37555.0,Self Employed,2026-03-24 15:06:52,In Progress,Low
REC130193,USR55563,Jason Setty,XPUCF1667P,766415656794,1977-11-22,Mumbai,Maharashtra,15023.0,Student,2024-01-25 02:04:15,Pending,Medium
REC130194,USR28664,Alka Sen,HNVKJ0105B,666574510736,1967-05-01,Hyderabad,Telangana,16257.0,Farmer,2024-10-28 00:00:00,Verified,Unknown
REC130195,USR50543,Ubika Srivastava,RPYSB1421G,872569476105,1963-11-18,Hyderabad,Telangana,27456.0,Student,2025-01-12 14:22:53,Verified,Unknown
REC130196,USR36492,Kama1a Bir,,313372755298,1987-06-18,Chennai,Tamil Nadu,,Unemployed,2024-01-30 00:00:00,Verified,Medium
REC130197,USR94292,Falan Sengupta,OJPCO0864L,,1964-09-11,Jalandhar,Punjab,22043.0,Freelancer,2024-07-07 16:38:11,In Progress,Low
REC130198,USR12594,Harita Dugar,XUSSU0636E,332932840173,1991-05-12,Mumbai,Maharashtra,38861.0,Salaried,2025-11-08 00:00:00,Verified,Low
REC130199,USR72398,Ojas Sastry,QPZYX6283B,444547256791,2003-03-07,Delhi,Delhi,18900.0,Self Employed,2024-01-03 03:48:00,Verified,High
REC130200,USR56919,Kamya Din,OXXXP0585O,642652994442,2000-09-03,Jaipur,Rajasthan,15846.0,Student,2026-01-23 20:09:52,Verified,Unknown
REC130201,USR23944,Widisha Ben,RXZIB8165Y,260196485970,1975-03-15,Chennai,Tamil Nadu,85400.0,Student,2025-05-09 02:46:00,Verified,Unknown
REC130202,USR54643,Janaki Raghavan,UQKCF5164V,284891205356,1967-03-28,Jalandhar,Punjab,20246.0,Gig Worker,2025-03-22 03:24:00,Pending,Low
REC130203,USR36235,Nidra Srinivas,LVTKD5651D,306920561967,1975-09-04,Amritsar,Punjab,,Unemployed,2026-01-04 00:00:00,Rejected,Unknown
REC130204,USR93485,Ganga Narain,JOPMN6744R,,1995-07-31,Hyderabad,Telangana,,Retired,2025-12-03 00:00:00,Pending,Low
REC130205,USR82549,Farhan Devi,SVGDW3059B,066305343965,1983-12-01,Bengaluru,Karnataka,8712.0,Student,,Verified,Low
REC130206,USR61169,Ayush Talwar,DVQZG5363H,XXXX-XXXX-8757,2004-03-22,Hyderabad,Telangana,17562.0,Student,2024-10-10 00:00:00,Verified,Medium
REC130207,USR36312,Jagrati Dayal,YFUSD7158P,031274121597,2000-07-22,Kolkata,West Bengal,19899.0,Student,2024-05-11 00:00:00,Verified,Low
REC130208,USR42049,Balhaar Bhatti,XLNVK2986B,518137490060,1976-10-10,Chennai,Tamil Nadu,35854.0,Business Owner,2025-11-23 00:59:25,Verified,Low
REC130209,USR92886,Mohammed Chakraborty,FGWPE7842X,XXXX-XXXX-4500,1968-05-27,Jalandhar,Punjab,30403.0,Retired,2024-09-17 09:25:37,Failed,Low
REC130210,USR39065,Sanaya Banerjee,,544721997970,1961-12-28,Chennai,Tamil Nadu,18036.0,Salaried,2025-12-04 00:00:00,Pending,Low
REC130211,USR90852,Hema Bhatt,LRXBC3088O,XXXX-XXXX-1493,1993-10-26,Delhi,Delhi,25770.0,Retired,2025-11-18 00:00:00,Verified,High
REC130212,USR57561,Hamsini Naik,CRIJQ2998W,688854369806,1986-03-02,Bengaluru,Karnataka,23902.0,Unemployed,2026-03-09 18:25:33,Verified,Medium
REC130213,USR96313,Bishakha Bumb,AZMPG6293G,486921715358,2006-01-11,Pune,Maharashtra,34600.0,Gig Worker,2025-03-17 00:00:00,Rejected,Low
REC130214,USR50860,Faraj Bahl,,263944754814,1974-03-06,Mumbai,Maharashtra,,Freelancer,,Verified,Low
REC130215,USR33695,Yashica Garg,XYHHJ5105U,709521193664,1979-12-05,Amritsar,Punjab,6698.0,Salaried,2025-12-10 00:00:00,Verified,High
REC130216,USR42377,Prisha Bir,CVFVQ0038H,982211696299,1984-12-20,Mumbai,Maharashtra,39603.0,Gig Worker,2024-10-18 00:00:00,Rejected,Unknown
REC130217,USR57615,Mekhala Nair,VECVF9273O,XXXX-XXXX-6065,1960-12-17,Kolkata,West Bengal,13560.0,Farmer,,Under Review,Unknown
REC130218,USR17017,Advik Char,ZAFIW9403B,611924779672,2005-12-26,Bengaluru,Karnataka,21787.0,Freelancer,2025-06-13 12:03:00,Verified,Medium
REC130219,USR72608,Xalak Narayan,IKSQS0836M,683446791893,1977-02-24,Kolkata,West Bengal,33922.0,Unemployed,2024-02-06 00:00:00,Rejected,Low
REC130220,USR46271,Adweta Varma,KYJXU2114H,604094261843,1989-01-25,Kolkata,West Bengal,36119.0,Student,2025-04-08 00:00:00,Under Review,High
REC130221,USR83911,Charles Grover,NHXNQ3501Z,401100412996,2002-05-20,Delhi,Delhi,13661.0,Freelancer,2024-02-21 00:00:00,Verified,Low
REC130222,USR75958,Dipta Korpal,,087556386555,1971-06-23,Jalandhar,Punjab,39435.0,Unemployed,2025-09-29 21:16:12,Verified,Unknown
REC130223,USR93177,Isaac Sarin,MQMFI7207Z,814320317055,1967-03-04,Kolkata,West Bengal,45497.0,Business Owner,2024-02-13 00:00:00,Verified,Low
REC130224,USR37355,Teerth Sagar,YSYZL4367V,283949711258,1973-04-23,Lucknow,Uttar Pradesh,24749.0,Business Owner,,Verified,Unknown
REC130225,USR60649,Orinder Shenoy,RMTAS8718E,065169186587,1983-01-21,Kolkata,West Bengal,20661.0,Farmer,2026-03-21 00:00:00,Pending,Low
REC130226,USR64492,Samar Iyer,VLVNP9065Z,061118899869,1963-07-01,Jalandhar,Punjab,21610.0,Freelancer,2024-11-28 02:53:00,Verified,Low
REC130227,USR53273,Jagdish Narula,EVNFM6185K,490945345896,1983-05-08,Pune,Maharashtra,31084.0,Business Owner,2025-09-29 00:00:00,Verified,Low
REC130228,USR95273,Dayita Bhavsar,FMPZE2349Z,399558271516,,Chennai,Tamil Nadu,19368.0,Farmer,2024-01-12 00:00:00,Verified,Medium
REC130229,USR40583,Jasmit Sahni,,285988492025,1988-12-13,Hyderabad,Telangana,,Retired,2024-08-23 05:53:00,Verified,Low
REC130230,USR85987,Tanvi Singhal,YQWTM6793K,,2006-04-08,Jalandhar,Punjab,15707.0,Business Owner,,Verified,Low
REC130231,USR15787,Chandani Minhas,ZVYQY5597B,XXXX-XXXX-4766,1989-02-06,Delhi,Delhi,16842.0,Unemployed,2024-01-10 00:00:00,Verified,Medium
REC130232,USR63870,Devansh Baria,JXIEY0993R,821102977673,1991-09-06,Hyderabad,Telangana,,Salaried,,Verified,Medium
REC130233,USR76233,Oviya Shenoy,DANAW7618R,107405098370,1984-08-30,Mumbai,Maharashtra,24289.0,Gig Worker,2025-05-06 00:00:00,Verified,Low
REC130234,USR53584,Frederick Sehgal,GOTSV9715R,756636424043,1980-01-29,Hyderabad,Telangana,,Gig Worker,2025-12-14 00:00:00,Verified,Low
REC130235,USR60745,Harinakshi Narayanan,ETSOA2452S,018494295968,1975-09-26,Jalandhar,Punjab,20893.0,Salaried,2025-03-05 00:00:00,Verified,Low
REC130236,USR96851,Nakul Chakraborty,ANFLL6683C,371317574023,1967-03-03,Delhi,Delhi,44604.0,Salaried,2025-08-25 00:00:00,Verified,Low
REC130237,USR15507,Triveni Deo,,204863155513,1988-07-27,Delhi,Delhi,16900.0,Gig Worker,2024-01-13 06:12:56,Verified,Low
REC130238,USR18376,Noah Saini,QJRKU8370O,794873390782,2005-08-25,Ludhiana,Punjab,24254.0,Unemployed,2025-07-04 00:00:00,Verified,High
REC130239,USR16916,Turvi Sarkar,SLPVJ0749E,601392085820,1992-04-05,Delhi,Delhi,20333.0,Gig Worker,2025-12-25 22:06:55,Verified,Low
REC130240,USR23928,Maanav Banerjee,HTKGQ7250A,853838887089,1960-01-08,Hyderabad,Telangana,27325.0,Salaried,2024-11-11 19:08:23,Verified,Low
REC130241,USR42636,Darsh Arora,QKQWU7298Z,117569972957,1983-04-11,Chennai,Tamil Nadu,72719.0,Salaried,2025-10-23 00:00:00,Verified,Low
REC130242,USR39229,Aahana Goswami,UNMLX7639X,087680985975,1961-08-06,Lucknow,Uttar Pradesh,34500.0,Student,2026-02-23 00:00:00,Rejected,Medium
REC130243,USR56401,Damyanti Varghese,XEGYO2580Z,XXXX-XXXX-4308,1994-05-14,Bengaluru,Karnataka,39395.0,Farmer,,Verified,Medium
REC130244,USR16184,Harini Chowdhury,TDEDC3822Z,958685250618,1972-08-22,Delhi,Delhi,,Salaried,2025-04-06 00:00:00,Verified,High
REC130245,USR12572,Vaishnavi Viswanathan,OVBAQ7987T,790357998200,,Jaipur,Rajasthan,23258.0,Gig Worker,2025-08-22 00:00:00,Verified,Low
REC130246,USR74350,Dhriti Gill,NKESD5956I,849595746654,1972-11-23,Mumbai,Maharashtra,28782.0,Freelancer,2024-07-26 00:00:00,Rejected,Low
REC130247,USR20422,Jyoti Saini,VAPQU1702M,932592811142,1971-08-25,Bengaluru,Karnataka,,Farmer,2024-02-04 00:00:00,Verified,Medium
REC130248,USR18706,Alexander Sachar,UJRLX3839K,,2000-06-09,Kolkata,West Bengal,,Freelancer,2025-02-14 00:00:00,Verified,Low
REC130249,USR41092,Rajata Kohli,UNEUK7545Z,,1975-01-23,Pune,Maharashtra,60827.0,Freelancer,2024-09-05 00:00:00,Verified,Low
REC130250,USR47644,Sai Palan,LZSYL9367W,109495700455,,Lucknow,Uttar Pradesh,33872.0,Gig Worker,2024-12-17 00:00:00,Verified,Low
REC130251,USR80759,Saksham Barad,ITROV3982L,900637774216,,Mumbai,Maharashtra,,Farmer,2025-09-17 00:00:00,Verified,High
REC130252,USR65436,Banjeet Kade,OAJPX1776B,,1975-09-14,Kolkata,West Bengal,17298.0,Student,2024-03-10 00:00:00,Verified,Medium
REC130253,USR87269,Sai Nayar,UNMQW0105Z,XXXX-XXXX-3955,1963-03-20,Kolkata,West Bengal,36892.0,Retired,2024-08-30 01:33:45,Verified,Unknown
REC130254,USR66335,Ishwar Saini,GBAZB8330G,145635693736,1982-05-03,Mumbai,Maharashtra,34341.0,Gig Worker,2026-01-26 02:34:43,Rejected,Unknown
REC130255,USR51065,Faris Kala,YOBQK2898B,XXXX-XXXX-1910,1995-08-08,Jaipur,Rajasthan,20332.0,Retired,2024-04-07 00:00:00,Verified,Medium
REC130256,USR45785,Tristan Tailor,GBXHN5022D,XXXX-XXXX-2799,1999-08-17,Pune,Maharashtra,27778.0,Gig Worker,2024-01-26 06:32:00,Verified,High
REC130257,USR60138,Naveen Krishna,,XXXX-XXXX-2079,,Bengaluru,Karnataka,20209.0,Gig Worker,2025-10-10 00:00:00,Pending,Low
REC130258,USR82879,Darika Khatri,LNCSU3047A,105700749214,1976-09-11,Jalandhar,Punjab,22449.0,Unemployed,2025-06-09 00:00:00,Verified,Low
